0.0, 4.06, 0.56, 1.24, 5.72, 2.87, 1.42, 58.0, 13.0, 26.0, 4.06, 5.8
0.0, 4.1, 0.6, 1.2, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.13, 5.28
0.0, 4.14, 0.64, 1.16, 5.86, 3.01, 1.28, 37.0, -8.0, 47.0, 4.14, 5.8
0.0, 3.92, 0.42, 1.38, 5.12, 2.27, 2.02, 53.0, 8.0, 31.0, 3.92, 5.8
0.0, 4.06, 0.56, 1.24, 4.26, 1.41, 2.88, 49.0, 4.0, 35.0, 4.06, 5.8
0.0, 4.47, 0.97, 0.83, 5.6, 2.75, 1.54, 63.0, 18.0, 21.0, 4.47, 5.8
0.0, 4.39, 0.89, 0.91, 7.13, 4.28, 0.01, 54.0, 9.0, 30.0, 4.39, 5.8
0.0, 4.27, 0.77, 1.03, 3.81, 0.96, 3.33, 56.0, 11.0, 28.0, 4.27, 5.8
0.0, 4.48, 0.98, 0.82, 5.51, 2.66, 1.63, 32.0, -13.0, 52.0, 4.03, -1.96
0.0, 4.28, 0.78, 1.02, 5.83, 2.98, 1.31, 66.0, 21.0, 18.0, 4.89, -4.72
0.0, 4.35, 0.85, 0.95, 13.96, 11.11, -6.82, 237.0, 192.0, -153.0, 4.35, 5.8
0.0, 4.56, 1.06, 0.74, 5.58, 2.73, 1.56, 53.0, 8.0, 31.0, 4.56, 5.8
0.0, 4.18, 0.68, 1.12, 6.54, 3.69, 0.6, 67.0, 22.0, 17.0, 4.18, 5.8
0.0, 4.12, 0.62, 1.18, 6.84, 3.99, 0.3, 60.0, 15.0, 24.0, 4.12, 5.8
0.0, 4.05, 0.55, 1.25, 3.71, 0.86, 3.43, 43.0, -2.0, 41.0, 4.05, 5.8
0.0, 4.17, 0.67, 1.13, 6.67, 3.82, 0.47, 79.0, 34.0, 5.0, 4.17, 5.8
0.0, 4.49, 0.99, 0.81, 7.86, 5.01, -0.72, 70.0, 25.0, 14.0, 4.49, 5.8
0.0, 3.49, -0.01, 1.81, 3.27, 0.42, 3.87, 55.0, 10.0, 29.0, 3.49, 5.8
0.0, 3.56, 0.06, 1.74, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.24, 0.28
0.0, 4.21, 0.71, 1.09, 5.53, 2.68, 1.61, 73.0, 28.0, 11.0, 4.21, 5.8
0.0, 4.43, 0.93, 0.87, 10.2, 7.35, -3.06, 88.0, 43.0, -4.0, 4.43, 5.8
0.0, 4.15, 0.65, 1.15, 5.51, 2.66, 1.63, 65.0, 20.0, 19.0, 4.15, 5.8
0.0, 4.08, 0.58, 1.22, 5.72, 2.87, 1.42, 58.0, 13.0, 26.0, 4.08, 5.8
0.0, 3.9, 0.4, 1.4, 6.88, 4.03, 0.26, 80.0, 35.0, 4.0, 3.9, 5.8
0.0, 3.74, 0.24, 1.56, 6.19, 3.34, 0.95, 79.0, 34.0, 5.0, 3.74, 5.8
0.0, 3.82, 0.32, 1.48, 5.68, 2.83, 1.46, 47.0, 2.0, 37.0, 4.46, -5.23
0.0, 3.94, 0.44, 1.36, 4.57, 1.72, 2.57, 58.0, 13.0, 26.0, 3.94, 5.8
