1.0, 3.14, -0.36, 2.16, 2.17, -0.68, 4.97, 56.0, 11.0, 28.0, 3.14, 5.8
1.0, 2.59, -0.91, 2.71, 3.05, 0.2, 4.09, 40.0, -5.0, 44.0, 2.59, 5.8
1.0, 4.05, 0.55, 1.25, 4.9, 2.05, 2.24, 30.0, -15.0, 54.0, 4.05, 5.8
1.0, 2.43, -1.07, 2.87, 3.25, 0.4, 3.89, 40.0, -5.0, 44.0, 2.43, 5.8
1.0, 2.82, -0.68, 2.48, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.9, 4.42
1.0, 2.61, -0.89, 2.69, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.61, 5.8
1.0, 2.65, -0.85, 2.65, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.14, -2.65
1.0, 4.47, 0.97, 0.83, 3.9, 1.05, 3.24, 28.0, -17.0, 56.0, 4.72, 1.49
1.0, 2.56, -0.94, 2.74, 13.13, 10.28, -5.99, 301.0, 256.0, -217.0, 2.56, 5.8
1.0, 2.72, -0.78, 2.58, 2.67, -0.18, 4.47, 37.0, -8.0, 47.0, 2.72, 5.8
1.0, 6.28, 2.78, -0.98, 12.14, 9.29, -5.0, 66.0, 21.0, 18.0, 4.88, -18.34
1.0, 3.82, 0.32, 1.48, 19.04, 16.19, -11.9, 126.0, 81.0, -42.0, 3.82, 5.8
1.0, 2.61, -0.89, 2.69, 6.43, 3.58, 0.71, 81.0, 36.0, 3.0, 2.61, 5.8
1.0, 4.02, 0.52, 1.28, 11.51, 8.66, -4.37, 246.0, 201.0, -162.0, 4.02, 5.8
1.0, 4.98, 1.48, 0.32, 20.09, 17.24, -12.95, 205.0, 160.0, -121.0, 4.81, 2.87
1.0, 2.83, -0.67, 2.47, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.22, -0.92
1.0, 2.72, -0.78, 2.58, 7.08, 4.23, 0.06, 55.0, 10.0, 29.0, 2.72, 5.8
1.0, 2.64, -0.86, 2.66, 6.09, 3.24, 1.05, 73.0, 28.0, 11.0, 2.64, 5.8
1.0, 4.45, 0.95, 0.85, 5.7, 2.85, 1.44, 40.0, -5.0, 44.0, 4.45, 5.8
1.0, 2.57, -0.93, 2.73, 2.3, -0.55, 4.84, 58.0, 13.0, 26.0, 2.57, 5.8
1.0, 2.54, -0.96, 2.76, 5.25, 2.4, 1.89, 56.0, 11.0, 28.0, 2.54, 5.8
1.0, 3.25, -0.25, 2.05, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.99, -6.96
1.0, 2.69, -0.81, 2.61, 4.48, 1.63, 2.66, 47.0, 2.0, 37.0, 2.69, 5.8
1.0, 3.94, 0.44, 1.36, 21.32, 18.47, -14.18, 85.0, 40.0, -1.0, 3.94, 5.8
1.0, 2.6, -0.9, 2.7, 9.88, 7.03, -2.74, 90.0, 45.0, -6.0, 2.6, 5.8
1.0, 2.81, -0.69, 2.49, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.81, 5.8
1.0, 2.54, -0.96, 2.76, 5.09, 2.24, 2.05, 71.0, 26.0, 13.0, 2.54, 5.8
1.0, 2.94, -0.56, 2.36, 7.33, 4.48, -0.19, 70.0, 25.0, 14.0, 2.94, 5.8
1.0, 2.75, -0.75, 2.55, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.9, 3.21
1.0, 2.75, -0.75, 2.55, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.01, 1.32
1.0, 3.22, -0.28, 2.08, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.22, 5.8
1.0, 3.13, -0.37, 2.17, 9.23, 6.38, -2.09, 58.0, 13.0, 26.0, 3.03, 4.08
1.0, 3.01, -0.49, 2.29, 3.09, 0.24, 4.05, 36.0, -9.0, 48.0, 3.01, 5.8
1.0, 2.67, -0.83, 2.63, 3.16, 0.31, 3.98, 71.0, 26.0, 13.0, 2.67, 5.8
1.0, 2.83, -0.67, 2.47, 4.88, 2.03, 2.26, 36.0, -9.0, 48.0, 2.83, 5.8
1.0, 2.73, -0.77, 2.57, 2.99, 0.14, 4.15, 28.0, -17.0, 56.0, 2.73, 5.8
1.0, 3.27, -0.23, 2.03, 15.91, 13.06, -8.77, 187.0, 142.0, -103.0, 3.02, 1.49
1.0, 1.86, -1.64, 3.44, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.53, -40.23
1.0, 4.64, 1.14, 0.66, 5.95, 3.1, 1.19, 24.0, -21.0, 60.0, 4.64, 5.8
1.0, 2.74, -0.76, 2.56, 5.95, 3.1, 1.19, 50.0, 5.0, 34.0, 2.74, 5.8
1.0, 3.62, 0.12, 1.68, 4.62, 1.77, 2.52, 69.0, 24.0, 15.0, 3.64, 5.46
1.0, 5.18, 1.68, 0.12, 35.29, 32.44, -28.15, 305.0, 260.0, -221.0, 4.71, -2.3
1.0, 3.89, 0.39, 1.41, 18.07, 15.22, -10.93, 153.0, 108.0, -69.0, 5.81, -27.3
1.0, 2.79, -0.71, 2.51, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.79, 5.8
1.0, 2.72, -0.78, 2.58, 22.54, 19.69, -15.4, 262.0, 217.0, -178.0, 2.72, 5.8
1.0, 4.97, 1.47, 0.33, 15.62, 12.77, -8.48, 78.0, 33.0, 6.0, 3.28, -23.34
1.0, 3.88, 0.38, 1.42, 6.58, 3.73, 0.56, 65.0, 20.0, 19.0, 3.88, 5.8
1.0, 2.63, -0.87, 2.67, 3.63, 0.78, 3.51, 31.0, -14.0, 53.0, 3.56, -10.23
1.0, 4.24, 0.74, 1.06, 3.49, 0.64, 3.65, 54.0, 9.0, 30.0, 4.24, 5.8
1.0, 2.42, -1.08, 2.88, 2.01, -0.84, 5.13, 51.0, 6.0, 33.0, 2.97, -3.68
1.0, 2.41, -1.09, 2.89, 4.07, 1.22, 3.07, 49.0, 4.0, 35.0, 2.41, 5.8
1.0, 3.36, -0.14, 1.94, 5.43, 2.58, 1.71, 64.0, 19.0, 20.0, 3.62, 1.32
1.0, 3.83, 0.33, 1.47, 8.62, 5.77, -1.48, 91.0, 46.0, -7.0, 3.84, 5.63
1.0, 3.78, 0.28, 1.52, 8.75, 5.9, -1.61, 71.0, 26.0, 13.0, 3.78, 5.8
1.0, 3.67, 0.17, 1.63, 5.59, 2.74, 1.55, 62.0, 17.0, 22.0, 3.71, 5.11
1.0, 2.53, -0.97, 2.77, 4.1, 1.25, 3.04, 48.0, 3.0, 36.0, 2.53, 5.8
1.0, 3.21, -0.29, 2.09, 13.05, 10.2, -5.91, 94.0, 49.0, -10.0, 3.47, 1.32
1.0, 2.9, -0.6, 2.4, 5.09, 2.24, 2.05, 28.0, -17.0, 56.0, 2.6, 0.63
1.0, 3.46, -0.04, 1.84, 2.96, 0.11, 4.18, 27.0, -18.0, 57.0, 3.31, 3.21
1.0, 3.74, 0.24, 1.56, 4.46, 1.61, 2.68, 69.0, 24.0, 15.0, 3.74, 5.8
1.0, 4.56, 1.06, 0.74, 2.19, -0.66, 4.95, 66.0, 21.0, 18.0, 4.21, -0.23
1.0, 5.6, 2.1, -0.3, 16.05, 13.2, -8.91, 51.0, 6.0, 33.0, 5.09, -2.99
1.0, 3.02, -0.48, 2.28, 4.58, 1.73, 2.56, 44.0, -1.0, 40.0, 3.95, -10.23
1.0, 2.56, -0.94, 2.74, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.41, 3.21
1.0, 3.92, 0.42, 1.38, 7.18, 4.33, -0.04, 48.0, 3.0, 36.0, 3.92, 5.8
1.0, 2.91, -0.59, 2.39, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.12, 2.18
1.0, 2.62, -0.88, 2.68, 6.74, 3.89, 0.4, 43.0, -2.0, 41.0, 3.37, -7.13
1.0, 2.72, -0.78, 2.58, 2.29, -0.56, 4.85, 59.0, 14.0, 25.0, 3.1, -0.75
1.0, 3.9, 0.4, 1.4, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.71, 2.52
1.0, 3.04, -0.46, 2.26, 4.02, 1.17, 3.12, 56.0, 11.0, 28.0, 3.04, 5.8
1.0, 2.55, -0.95, 2.75, 8.39, 5.54, -1.25, 67.0, 22.0, 17.0, 2.55, 5.8
1.0, 4.44, 0.94, 0.86, 6.21, 3.36, 0.93, 61.0, 16.0, 23.0, 4.44, 5.8
1.0, 3.42, -0.08, 1.88, 5.98, 3.13, 1.16, 52.0, 7.0, 32.0, 3.42, 5.8
1.0, 3.36, -0.14, 1.94, 5.15, 2.3, 1.99, 74.0, 29.0, 10.0, 3.36, 5.8
1.0, 5.45, 1.95, -0.15, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.64, -25.41
1.0, 4.38, 0.88, 0.92, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.28, 4.08
1.0, 3.8, 0.3, 1.5, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.85, 4.94
1.0, 3.25, -0.25, 2.05, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.25, 5.8
1.0, 3.39, -0.11, 1.91, 7.58, 4.73, -0.44, 79.0, 34.0, 5.0, 3.84, -1.96
1.0, 3.83, 0.33, 1.47, 9.17, 6.32, -2.03, 37.0, -8.0, 47.0, 4.1, 1.14
1.0, 4.17, 0.67, 1.13, 31.99, 29.14, -24.85, 1471.0, 1426.0, -1387.0, 4.54, -0.58
1.0, 3.91, 0.41, 1.39, 12.71, 9.86, -5.57, 142.0, 97.0, -58.0, 4.29, -0.75
1.0, 4.03, 0.53, 1.27, 3.57, 0.72, 3.57, 38.0, -7.0, 46.0, 4.03, 5.8
1.0, 2.72, -0.78, 2.58, 3.54, 0.69, 3.6, 61.0, 16.0, 23.0, 2.72, 5.8
1.0, 7.88, 4.38, -2.58, 55.8, 52.95, -48.66, 1304.0, 1259.0, -1220.0, 4.21, -57.48
1.0, 2.55, -0.95, 2.75, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.55, 5.8
1.0, 2.59, -0.91, 2.71, 3.74, 0.89, 3.4, 38.0, -7.0, 46.0, 2.59, 5.8
1.0, 3.61, 0.11, 1.69, 3.9, 1.05, 3.24, 65.0, 20.0, 19.0, 3.61, 5.8
1.0, 3.42, -0.08, 1.88, 6.92, 4.07, 0.22, 50.0, 5.0, 34.0, 4.04, -4.89
1.0, 3.94, 0.44, 1.36, 7.79, 4.94, -0.65, 80.0, 35.0, 4.0, 3.94, 5.8
1.0, 3.36, -0.14, 1.94, 11.38, 8.53, -4.24, 67.0, 22.0, 17.0, 4.15, -7.82
1.0, 4.67, 1.17, 0.63, 1.85, -1.0, 5.29, 65.0, 20.0, 19.0, 4.49, 2.7
1.0, 2.79, -0.71, 2.51, 20.85, 18.0, -13.71, 105.0, 60.0, -21.0, 2.79, 5.8
1.0, 4.17, 0.67, 1.13, 5.81, 2.96, 1.33, 50.0, 5.0, 34.0, 4.04, 3.56
1.0, 4.03, 0.53, 1.27, 7.04, 4.19, 0.1, 129.0, 84.0, -45.0, 3.74, 0.8
1.0, 3.99, 0.49, 1.31, 6.91, 4.06, 0.23, 84.0, 39.0, 0.0, 3.94, 4.94
1.0, 3.88, 0.38, 1.42, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.0, 3.73
1.0, 3.62, 0.12, 1.68, 3.89, 1.04, 3.25, 62.0, 17.0, 22.0, 3.62, 5.8
1.0, 2.64, -0.86, 2.66, 2.06, -0.79, 5.08, 46.0, 1.0, 38.0, 2.64, 5.8
1.0, 2.65, -0.85, 2.65, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.12, -2.3
1.0, 4.15, 0.65, 1.15, 23.54, 20.69, -16.4, 135.0, 90.0, -51.0, 3.65, -2.82
1.0, 2.75, -0.75, 2.55, 5.27, 2.42, 1.87, 36.0, -9.0, 48.0, 3.69, -10.41
1.0, 3.84, 0.34, 1.46, 5.31, 2.46, 1.83, 47.0, 2.0, 37.0, 3.64, 2.35
1.0, 4.21, 0.71, 1.09, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.78, -1.61
1.0, 3.29, -0.21, 2.01, 5.19, 2.34, 1.95, 55.0, 10.0, 29.0, 3.29, 5.8
1.0, 2.72, -0.78, 2.58, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.72, 5.8
1.0, 3.17, -0.33, 2.13, 6.27, 3.42, 0.87, 50.0, 5.0, 34.0, 3.97, -7.99
1.0, 3.29, -0.21, 2.01, 8.82, 5.97, -1.68, 57.0, 12.0, 27.0, 3.65, -0.41
1.0, 6.48, 2.98, -1.18, 7.58, 4.73, -0.44, 50.0, 5.0, 34.0, 6.48, 5.8
1.0, 2.48, -1.02, 2.82, 5.9, 3.05, 1.24, 63.0, 18.0, 21.0, 2.48, 5.8
1.0, 2.29, -1.21, 3.01, 5.37, 2.52, 1.77, 43.0, -2.0, 41.0, 2.29, 5.8
1.0, 2.62, -0.88, 2.68, 4.13, 1.28, 3.01, 73.0, 28.0, 11.0, 2.62, 5.8
1.0, 2.58, -0.92, 2.72, 2.06, -0.79, 5.08, 42.0, -3.0, 42.0, 2.58, 5.8
1.0, 5.37, 1.87, -0.07, 13.92, 11.07, -6.78, 162.0, 117.0, -78.0, 4.8, -4.03
1.0, 4.52, 1.02, 0.78, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.04, -2.48
1.0, 3.45, -0.05, 1.85, 1.0, -1.85, 6.14, 45.0, 0.0, 39.0, 3.94, -2.65
1.0, 3.67, 0.17, 1.63, 3.3, 0.45, 3.84, 42.0, -3.0, 42.0, 3.67, 5.8
1.0, 4.49, 0.99, 0.81, 7.92, 5.07, -0.78, 57.0, 12.0, 27.0, 4.49, 5.8
1.0, 3.8, 0.3, 1.5, 10.08, 7.23, -2.94, 84.0, 39.0, 0.0, 3.22, -4.2
1.0, 3.5, 0.0, 1.8, 10.86, 8.01, -3.72, 57.0, 12.0, 27.0, 6.48, -45.58
1.0, 2.71, -0.79, 2.59, 6.03, 3.18, 1.11, 115.0, 70.0, -31.0, 2.71, 5.8
1.0, 2.9, -0.6, 2.4, 3.42, 0.57, 3.72, 33.0, -12.0, 51.0, 3.76, -9.03
1.0, 2.93, -0.57, 2.37, 16.91, 14.06, -9.77, 513.0, 468.0, -429.0, 5.02, -30.23
1.0, 2.61, -0.89, 2.69, 2.32, -0.53, 4.82, 37.0, -8.0, 47.0, 4.04, -18.86
1.0, 3.77, 0.27, 1.53, 5.51, 2.66, 1.63, 70.0, 25.0, 14.0, 4.15, -0.75
1.0, 2.76, -0.74, 2.54, 7.4, 4.55, -0.26, 55.0, 10.0, 29.0, 2.76, 5.8
1.0, 2.28, -1.22, 3.02, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.7, -18.68
1.0, 4.08, 0.58, 1.22, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.08, 5.8
1.0, 2.57, -0.93, 2.73, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.57, 5.8
1.0, 5.54, 2.04, -0.24, 11.95, 9.1, -4.81, 180.0, 135.0, -96.0, 5.54, 5.8
1.0, 3.59, 0.09, 1.71, 12.53, 9.68, -5.39, 57.0, 12.0, 27.0, 3.59, 5.8
1.0, 2.77, -0.73, 2.53, 4.52, 1.67, 2.62, 96.0, 51.0, -12.0, 3.74, -10.92
1.0, 3.8, 0.3, 1.5, 6.33, 3.48, 0.81, 85.0, 40.0, -1.0, 3.82, 5.46
1.0, 3.42, -0.08, 1.88, 5.83, 2.98, 1.31, 63.0, 18.0, 21.0, 3.42, 5.8
1.0, 4.89, 1.39, 0.41, 2.22, -0.63, 4.92, 49.0, 4.0, 35.0, 3.81, -12.82
1.0, 2.42, -1.08, 2.88, 5.83, 2.98, 1.31, 71.0, 26.0, 13.0, 2.42, 5.8
1.0, 4.38, 0.88, 0.92, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.19, 2.52
1.0, 2.7, -0.8, 2.6, 1.39, -1.46, 5.75, 29.0, -16.0, 55.0, 2.7, 5.8
1.0, 6.59, 3.09, -1.29, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 6.59, 5.8
1.0, 3.73, 0.23, 1.57, 3.17, 0.32, 3.97, 30.0, -15.0, 54.0, 3.92, 2.52
1.0, 3.66, 0.16, 1.64, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.64, 5.46
1.0, 1.91, -1.59, 3.39, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.62, -23.68
1.0, 6.99, 3.49, -1.69, 29.37, 26.52, -22.23, 243.0, 198.0, -159.0, 4.11, -43.86
1.0, 2.62, -0.88, 2.68, 3.56, 0.71, 3.58, 34.0, -11.0, 50.0, 2.62, 5.8
1.0, 2.72, -0.78, 2.58, 6.33, 3.48, 0.81, 77.0, 32.0, 7.0, 2.72, 5.8
1.0, 3.1, -0.4, 2.2, 3.8, 0.95, 3.34, 56.0, 11.0, 28.0, 3.49, -0.92
1.0, 2.68, -0.82, 2.62, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.44, -7.3
1.0, 2.68, -0.82, 2.62, 4.31, 1.46, 2.83, 31.0, -14.0, 53.0, 3.82, -13.86
1.0, 5.57, 2.07, -0.27, 7.03, 4.18, 0.11, 117.0, 72.0, -33.0, 4.81, -7.3
1.0, 2.69, -0.81, 2.61, 4.05, 1.2, 3.09, 32.0, -13.0, 52.0, 3.36, -5.75
1.0, 2.59, -0.91, 2.71, 8.97, 6.12, -1.83, 70.0, 25.0, 14.0, 3.54, -10.58
1.0, 2.74, -0.76, 2.56, 4.21, 1.36, 2.93, 52.0, 7.0, 32.0, 4.07, -17.13
1.0, 1.54, -1.96, 3.76, 7.72, 4.87, -0.58, 61.0, 16.0, 23.0, 4.72, -49.03
1.0, 2.56, -0.94, 2.74, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.56, 5.8
1.0, 2.67, -0.83, 2.63, 5.42, 2.57, 1.72, 42.0, -3.0, 42.0, 3.9, -15.41
1.0, 3.31, -0.19, 1.99, 9.94, 7.09, -2.8, 84.0, 39.0, 0.0, 3.31, 5.8
1.0, 2.64, -0.86, 2.66, 3.48, 0.63, 3.66, 52.0, 7.0, 32.0, 3.27, -5.06
1.0, 5.99, 2.49, -0.69, 28.86, 26.01, -21.72, 593.0, 548.0, -509.0, 5.99, 5.8
1.0, 4.27, 0.77, 1.03, 6.24, 3.39, 0.9, 90.0, 45.0, -6.0, 4.27, 5.8
1.0, 3.86, 0.36, 1.44, 9.34, 6.49, -2.2, 108.0, 63.0, -24.0, 4.11, 1.49
1.0, 6.52, 3.02, -1.22, 71.52, 68.67, -64.38, 276.0, 231.0, -192.0, 3.57, -45.06
1.0, 3.59, 0.09, 1.71, 4.19, 1.34, 2.95, 66.0, 21.0, 18.0, 3.59, 5.8
1.0, 2.71, -0.79, 2.59, 6.1, 3.25, 1.04, 81.0, 36.0, 3.0, 2.71, 5.8
1.0, 7.14, 3.64, -1.84, 30.19, 27.34, -23.05, 674.0, 629.0, -590.0, 3.49, -57.13
1.0, 3.67, 0.17, 1.63, 14.03, 11.18, -6.89, 90.0, 45.0, -6.0, 4.63, -10.75
1.0, 2.83, -0.67, 2.47, 2.87, 0.02, 4.27, 43.0, -2.0, 41.0, 3.99, -14.2
1.0, 2.75, -0.75, 2.55, 5.35, 2.5, 1.79, 63.0, 18.0, 21.0, 2.9, 3.21
1.0, 2.62, -0.88, 2.68, 7.42, 4.57, -0.28, 82.0, 37.0, 2.0, 2.62, 5.8
1.0, 6.54, 3.04, -1.24, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 5.17, -17.82
1.0, 3.67, 0.17, 1.63, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.24, -1.61
1.0, 2.8, -0.7, 2.5, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.15, -0.23
1.0, 5.89, 2.39, -0.59, 18.94, 16.09, -11.8, 441.0, 396.0, -357.0, 5.46, -1.61
1.0, 5.62, 2.12, -0.32, 15.2, 12.35, -8.06, 136.0, 91.0, -52.0, 5.62, 5.8
1.0, 3.46, -0.04, 1.84, 7.91, 5.06, -0.77, 58.0, 13.0, 26.0, 3.46, 5.8
1.0, 5.62, 2.12, -0.32, 35.3, 32.45, -28.16, 404.0, 359.0, -320.0, 5.62, 5.8
1.0, 6.28, 2.78, -0.98, 16.05, 13.2, -8.91, 660.0, 615.0, -576.0, 3.62, -40.06
1.0, 4.52, 1.02, 0.78, 7.74, 4.89, -0.6, 150.0, 105.0, -66.0, 4.52, 5.8
1.0, 3.59, 0.09, 1.71, 1.2, -1.65, 5.94, 28.0, -17.0, 56.0, 2.7, -9.54
1.0, 3.49, -0.01, 1.81, 3.27, 0.42, 3.87, 48.0, 3.0, 36.0, 3.67, 2.7
1.0, 3.41, -0.09, 1.89, 5.82, 2.97, 1.32, 74.0, 29.0, 10.0, 3.62, 2.18
1.0, 3.35, -0.15, 1.95, 5.15, 2.3, 1.99, 64.0, 19.0, 20.0, 3.68, 0.11
1.0, 2.65, -0.85, 2.65, 3.54, 0.69, 3.6, 34.0, -11.0, 50.0, 3.15, -2.82
1.0, 2.93, -0.57, 2.37, 2.84, -0.01, 4.3, 46.0, 1.0, 38.0, 2.93, 5.8
1.0, 2.73, -0.77, 2.57, 5.86, 3.01, 1.28, 37.0, -8.0, 47.0, 2.73, 5.8
1.0, 3.4, -0.1, 1.9, 2.4, -0.45, 4.74, 40.0, -5.0, 44.0, 4.42, -11.79
1.0, 5.98, 2.48, -0.68, 67.0, 64.15, -59.86, 683.0, 638.0, -599.0, 5.24, -6.96
1.0, 3.41, -0.09, 1.89, 5.92, 3.07, 1.22, 55.0, 10.0, 29.0, 3.41, 5.8
1.0, 3.19, -0.31, 2.11, 14.87, 12.02, -7.73, 125.0, 80.0, -41.0, 3.75, -3.86
1.0, 4.78, 1.28, 0.52, 9.06, 6.21, -1.92, 58.0, 13.0, 26.0, 3.78, -11.44
1.0, 4.24, 0.74, 1.06, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.78, -2.13
1.0, 3.32, -0.18, 1.98, 4.78, 1.93, 2.36, 45.0, 0.0, 39.0, 3.26, 4.77
1.0, 4.2, 0.7, 1.1, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.35, -8.86
1.0, 3.52, 0.02, 1.78, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.41, 3.9
1.0, 3.27, -0.23, 2.03, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.45, -14.54
1.0, 3.76, 0.26, 1.54, 4.16, 1.31, 2.98, 40.0, -5.0, 44.0, 4.02, 1.32
1.0, 3.38, -0.12, 1.92, 3.94, 1.09, 3.2, 74.0, 29.0, 10.0, 3.38, 5.8
1.0, 3.98, 0.48, 1.32, 17.22, 14.37, -10.08, 229.0, 184.0, -145.0, 3.59, -0.92
1.0, 4.07, 0.57, 1.23, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.07, 5.8
1.0, 3.41, -0.09, 1.89, 1.8, -1.05, 5.34, 37.0, -8.0, 47.0, 4.18, -7.48
1.0, 3.53, 0.03, 1.77, 3.25, 0.4, 3.89, 38.0, -7.0, 46.0, 4.54, -11.61
1.0, 3.32, -0.18, 1.98, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.22, 4.08
1.0, 3.06, -0.44, 2.24, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.55, -2.65
1.0, 8.4, 4.9, -3.1, 85.69, 82.84, -78.55, 224.0, 179.0, -140.0, 3.57, -77.48
1.0, 3.94, 0.44, 1.36, 11.96, 9.11, -4.82, 117.0, 72.0, -33.0, 3.98, 5.11
1.0, 3.77, 0.27, 1.53, 7.25, 4.4, -0.11, 61.0, 16.0, 23.0, 3.44, 0.11
1.0, 5.44, 1.94, -0.14, 3.39, 0.54, 3.75, 16.0, -29.0, 68.0, 5.44, 5.8
1.0, 2.68, -0.82, 2.62, 6.89, 4.04, 0.25, 121.0, 76.0, -37.0, 3.21, -3.34
1.0, 2.81, -0.69, 2.49, 7.63, 4.78, -0.49, 63.0, 18.0, 21.0, 2.81, 5.8
1.0, 3.45, -0.05, 1.85, 9.86, 7.01, -2.72, 51.0, 6.0, 33.0, 3.45, 5.8
1.0, 2.55, -0.95, 2.75, 6.0, 3.15, 1.14, 144.0, 99.0, -60.0, 3.72, -14.37
1.0, 3.8, 0.3, 1.5, 7.66, 4.81, -0.52, 52.0, 7.0, 32.0, 4.13, 0.11
1.0, 2.64, -0.86, 2.66, 2.58, -0.27, 4.56, 32.0, -13.0, 52.0, 2.64, 5.8
1.0, 3.59, 0.09, 1.71, 2.73, -0.12, 4.41, 69.0, 24.0, 15.0, 2.72, -9.2
1.0, 5.22, 1.72, 0.08, 28.38, 25.53, -21.24, 95.0, 50.0, -11.0, 4.43, -7.82
1.0, 2.68, -0.82, 2.62, 4.26, 1.41, 2.88, 49.0, 4.0, 35.0, 2.68, 5.8
1.0, 3.27, -0.23, 2.03, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.27, 5.8
1.0, 7.16, 3.66, -1.86, 33.84, 30.99, -26.7, 803.0, 758.0, -719.0, 7.16, 5.8
